index,order_id,order_date,item_id,qty_ordered,price,value,discount_amount,total,category,payment_method,cust_id,final_status
271126,100540985,13/07/21,869725,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,bankalfalah,110702,cancelled
271127,100541020,13/07/21,869801,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,bankalfalah,110702,cancelled
271128,100541368,14/07/21,870332,3,8180.0,16360.0,0.0,16360.0,Mobiles & Tablets,Easypay,110702,cancelled
271129,100542041,16/07/21,871435,1,11669.9,0.0,0.0,0.0,Mobiles & Tablets,Easypay,110702,cancelled
271130,100542041,16/07/21,871436,1,2829.9,0.0,0.0,0.0,Mobiles & Tablets,Easypay,110702,cancelled
271131,100542043,16/07/21,871438,1,11669.9,0.0,0.0,0.0,Mobiles & Tablets,Easypay,110702,cancelled
271132,100542043,16/07/21,871439,1,2829.9,0.0,0.0,0.0,Mobiles & Tablets,Easypay,110702,cancelled
271133,100542287,18/07/21,871886,5,11800.0,47200.0,0.0,47200.0,Mobiles & Tablets,Easypay,110702,cancelled
271134,100542288,18/07/21,871887,3,11800.0,23600.0,0.0,23600.0,Mobiles & Tablets,Easypay,110702,cancelled
271135,100542300,18/07/21,871901,2,11800.0,11800.0,0.0,11800.0,Mobiles & Tablets,bankalfalah,110702,cancelled
271136,100542711,20/07/21,872511,2,11800.0,11800.0,0.0,11800.0,Mobiles & Tablets,Easypay,110702,cancelled
271137,100542713,20/07/21,872513,2,11800.0,11800.0,0.0,11800.0,Mobiles & Tablets,Easypay,110702,cancelled
271138,100542721,20/07/21,872521,3,11800.0,23600.0,0.0,23600.0,Mobiles & Tablets,Easypay,110702,cancelled
271139,100542722,20/07/21,872522,3,11800.0,23600.0,0.0,23600.0,Mobiles & Tablets,Easypay,110702,received
271140,100540732,12/07/21,869211,2,28.72,28.72,0.0,28.72,Men's Fashion,cod,110703,received
271141,100540732,12/07/21,869213,2,29.9,29.9,0.0,29.9,Men's Fashion,cod,110703,received
271142,100540732,12/07/21,869215,2,59.9,59.9,0.0,59.9,Men's Fashion,cod,110703,received
271143,100540746,12/07/21,869242,2,22.5,22.5,0.0,22.5,Soghaat,bankalfalah,19202,received
271144,100540746,12/07/21,869243,2,21.3,21.3,0.0,21.3,Soghaat,bankalfalah,19202,received
271145,100540746,12/07/21,869244,2,7.1,7.1,0.0,7.1,Soghaat,bankalfalah,19202,received
271146,100540746,12/07/21,869245,2,11.8,11.8,0.0,11.8,Soghaat,bankalfalah,19202,received
271147,100540746,12/07/21,869246,3,9.5,19.0,0.0,19.0,Soghaat,bankalfalah,19202,received
271148,100540748,12/07/21,869248,2,319.5,319.5,0.0,319.5,Men's Fashion,cod,110704,received
271149,100540757,12/07/21,869296,4,40.0,120.0,0.0,120.0,Superstore,cod,110705,received
271150,100540759,12/07/21,869302,2,95.9,95.9,0.0,95.9,Women's Fashion,Payaxis,110706,cancelled
271151,100540761,12/07/21,869306,2,95.9,95.9,0.0,95.9,Women's Fashion,bankalfalah,110706,received
271152,100541130,13/07/21,869953,2,95.9,95.9,0.0,95.9,Women's Fashion,bankalfalah,110706,received
271153,100540762,12/07/21,869308,2,18.8,18.8,0.0,18.8,Men's Fashion,cod,110707,received
271154,100540763,12/07/21,869309,2,240.0,240.0,0.0,240.0,Women's Fashion,easypay_voucher,110708,received
271155,100540763,12/07/21,869310,2,130.0,130.0,0.0,130.0,Beauty & Grooming,easypay_voucher,110708,received
271156,100540764,12/07/21,869311,2,56.0,56.0,0.0,56.0,Women's Fashion,cod,110709,received
271157,100541168,13/07/21,870014,2,56.0,56.0,0.0,56.0,Women's Fashion,cod,110709,received
271158,100540770,12/07/21,869326,2,99.9,99.9,0.0,99.9,Women's Fashion,cod,110710,received
271159,100540782,12/07/21,869361,2,55.0,55.0,0.0,55.0,Men's Fashion,cod,110711,received
271160,100540786,12/07/21,869370,2,55.0,55.0,0.0,55.0,Women's Fashion,cod,110712,received
271161,100540789,12/07/21,869377,2,119.9,119.9,0.0,119.9,Women's Fashion,bankalfalah,110713,received
271162,100540793,12/07/21,869383,2,30.0,30.0,0.0,30.0,Computing,cod,27647,received
271163,100540808,12/07/21,869406,2,199.9,199.9,0.0,199.9,Women's Fashion,cod,110714,received
271164,100540808,12/07/21,869407,2,145.0,145.0,0.0,145.0,Women's Fashion,cod,110714,received
271165,100540812,12/07/21,869412,2,258.8,258.8,0.0,258.8,Appliances,cod,110715,received
271166,100540812,12/07/21,869413,6,5.3,26.5,0.0,26.5,Appliances,cod,110715,received
271179,100540816,12/07/21,869421,2,139.9,139.9,0.0,139.9,Women's Fashion,bankalfalah,110716,cancelled
271180,100540816,12/07/21,869422,2,109.7,109.7,0.0,109.7,Women's Fashion,bankalfalah,110716,cancelled
271181,100540816,12/07/21,869424,2,109.7,109.7,0.0,109.7,Women's Fashion,bankalfalah,110716,cancelled
271182,100540816,12/07/21,869426,2,115.0,115.0,0.0,115.0,Women's Fashion,bankalfalah,110716,cancelled
271183,100540816,12/07/21,869427,2,289.9,289.9,0.0,289.9,Women's Fashion,bankalfalah,110716,cancelled
271184,100540817,12/07/21,869428,2,1119.9,1119.9,0.0,1119.9,Appliances,cod,110717,received
271185,100540823,12/07/21,869438,2,69.9,69.9,0.0,69.9,Men's Fashion,bankalfalah,110718,cancelled
271186,100540824,12/07/21,869440,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,110718,received
271187,100540826,12/07/21,869443,2,69.9,69.9,0.0,69.9,Men's Fashion,cod,110719,received
271188,100540830,12/07/21,869450,2,69.9,69.9,0.0,69.9,Women's Fashion,cod,110720,received
271189,100540832,12/07/21,869452,2,53.5,53.5,0.0,53.5,Men's Fashion,cod,110721,received
